Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Moldova,MDA,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,71.39344,72.5204,72.72602,73.12546,74.39091
Mongolia,MNG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1970.309167,2140.290864,2439.777201,2472.484051,2663.541398
Mongolia,MNG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,31928136101,32817601635,35392260804,39050097209,41977556119
Mongolia,MNG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10769.25436,10832.48254,11431.49802,12342.03802,12986.37747
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.379835807,1.489784487,5.636876387,7.74488062,5.602244221
Mongolia,MNG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,94319767.47,-4156404704,1494350363,1951528196,2443343095
Mongolia,MNG,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,24.7,24.7,24.7,24.7,25.7
Mongolia,MNG,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,65.29449,66.1351,67.40642,67.67673,67.77262
Montenegro,MNE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.901296423,0.903421436,0.885205508,0.846772667,0.893215581
Montenegro,MNE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,10161571920,11325469099,12249716245,13386196074,15016174369
Montenegro,MNE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,16332.75725,18199.28411,19682.27453,21513.36421,24140.67272
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.390381397,2.949280321,4.716465276,5.077888811,4.062944992
Montenegro,MNE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,699855695.3,226702405.9,560665419,485653127.8,417589860.1
Montenegro,MNE,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,21.8,22.2,22.1,22.2,22.2
Montenegro,MNE,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,70.60633,71.22233,73.84108,73.70804,73.81891
Morocco,MAR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,9.76434828,9.807476032,9.691997889,9.386102421,9.6170761
Morocco,MAR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2.69769E+11,2.73971E+11,2.8555E+11,3.0138E+11,3.15655E+11
Morocco,MAR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7669.945313,7693.057129,7921.619141,8266.143555,8566.116211
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.344582976,0.521185506,5.057898162,3.06564133,2.890974761
Morocco,MAR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3252913902,2153363905,2680109856,3544387229,1720825003
Morocco,MAR,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,49.1,49.3,49.8,49.8,45.8
Morocco,MAR,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,67.39799,69.23623,69.21146,71.67294,73.38133
Mozambique,MOZ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,39.98247415,63.05623273,63.58432291,60.32620764,62.54833333
Mozambique,MOZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,35483276172,38370827772,36902332110,39106425688,40730639808
Mozambique,MOZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1321.869798,1385.403841,1291.671479,1329.071093,1344.884913
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.393093699,4.696990242,2.638207373,3.484937317,2.317807397
Mozambique,MOZ,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3868353885,3128149929,2319071971,1678061192,3379329136
Mozambique,MOZ,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,36.1,36.1,36.1,36.1,36.1
Mozambique,MOZ,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,52.81247,52.06337,52.78803,54.56326,54.9955
Myanmar,MMR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1162.615329,1234.869517,1360.358707,1429.807975,1518.255117
Myanmar,MMR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2.27959E+11,2.29609E+11,2.44191E+11,2.65737E+11,2.88301E+11
Myanmar,MMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4427.767791,4424.708497,4670.080729,5045.706686,5435.52094
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.99284029,6.037936941,6.136108244,6.268862215,6.579110068
Myanmar,MMR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4083839112,3278096410,4804272487,1768195523,1735589413
Myanmar,MMR,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,33.1,31.9,31.2,31.2,31.2
Myanmar,MMR,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,42.12121,42.67139,42.97482,43.4838,46.82775
Namibia,NAM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,12.88192083,14.70876667,13.3129,13.23394167,14.44869042
Namibia,NAM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,24615023881,24587611895,24438091227,25290854444,25528518157
Namibia,NAM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10783.27452,10582.81823,10335.26743,10512.97531,10434.09591
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.264174538,0.03379445,-1.027250827,1.059943471,-0.839154686
Namibia,NAM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,838879062.7,358727049.6,280476975,234372724.5,-176478261.6
Namibia,NAM,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,21.3,20.7,20.7,20.7,20.7
Namibia,NAM,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,60.04482,60.08295,61.10494,61.35142,61.35078
Nepal,NPL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,102.4051343,107.3838152,104.5118852,108.9301341,112.6094828
Nepal,NPL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,80942994653,81508795259,98515977279,1.08574E+11,1.17879E+11
Nepal,NPL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2931.620495,2925.532146,3495.5288,3808.722113,4088.421359
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.976053272,0.433113719,8.977279356,7.622376104,6.657055431
Nepal,NPL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,51895699.93,105996375.6,196265098.6,68261793.94,185563265.6
Nepal,NPL,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,29.9,29.9,30,37,41.8
Nepal,NPL,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,59.70833,58.02771,59.98159,59.65408,63.1866
Nicaragua,NIC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,27.25684494,28.62096241,30.05094134,31.55321233,33.12174527
Nicaragua,NIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,32944994652,35895147406,38334872386,37936407933,37498216592
Nicaragua,NIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5230.528231,5618.066546,5915.389722,5772.225046,5627.047456
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.792702232,4.562927609,4.630821552,-3.362649288,-2.89702792
Nicaragua,NIC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,967000000,989100000,1035400000,837600000,503000000
Nicaragua,NIC,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,60.1,59.8,60.2,60.6,60.6
Nicaragua,NIC,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,54.11838,54.24718,54.17112,54.53967,54.38673
Niger,NER,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,591.211698,592.6056151,580.6567496,555.4464584,585.9110132
Niger,NER,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,22908092689,23976535450,25128469385,27588255886,29751268920
Niger,NER,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1138.113651,1146.010418,1155.97385,1221.959738,1269.068386
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.392648832,5.740893151,5.005360785,7.211418029,5.939852571
Niger,NER,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,529476871.1,301332480.6,338710710.1,466042273,717147639.4
Niger,NER,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,48.1,48.1,47.2,47.2,47.2
Niger,NER,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,46.32429,49.32578,51.17303,52.3119,56.75932
Nigeria,NGA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,192.4403333,253.492,305.7901092,306.0836882,306.9209515
Nigeria,NGA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,9.82912E+11,9.73442E+11,9.907E+11,1.03402E+12,1.07582E+12
Nigeria,NGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5342.035991,5159.580444,5120.005598,5212.138871,5291.66297
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.652693295,-1.616868949,0.805886619,1.922757342,2.208429277
Nigeria,NGA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3064168904,3453258408,2412974916,775247400,2305099812
Nigeria,NGA,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,33.9,34.9,34.8,34.8,34.8
Nigeria,NGA,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,48.37466,48.47451,52.02699,53.40471,56.87589
North Macedonia,MKD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,55.537075,55.731725,54.66545833,52.10710833,54.9472
North Macedonia,MKD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,28751715420,31373205938,32583023958,34872834458,37942768060
North Macedonia,MKD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13888.2013,15137.92874,15706.43169,16796.33413,18270.75537
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.85586514,2.848205194,1.081772738,2.88059671,3.910419538
North Macedonia,MKD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,296604200.4,549371101.6,380738977.5,648732425,549500829.9
North Macedonia,MKD,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,13,13,13,13,13
North Macedonia,MKD,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,77.91775,80.5866,80.33318,80.65175,80.74807
Pakistan,PAK,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,102.7692716,104.769117,105.4551621,121.8240689,150.0362538
Pakistan,PAK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,9.66888E+11,1.01073E+12,1.05847E+12,1.15059E+12,1.20049E+12
Pakistan,PAK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4583.072382,4733.546102,4891.719774,5236.364249,5376.284117
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.217942096,6.573838285,4.432625907,6.151702611,2.497636929
Pakistan,PAK,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1673000000,2576000000,2496000000,1737000000,2234000000
Pakistan,PAK,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,32.9,33.4,33.9,34.1,33.9
Pakistan,PAK,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,50.36994,52.474,53.01708,55.45628,60.95491
Palau,PLW,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,1,1
Palau,PLW,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,318166980,321087837.7,313841905.4,325917968.9,332422552.2
Palau,PLW,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,17880.5766,18022.44262,17594.99385,18244.40041,18554.50727
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.539063225,-0.083373224,-4.078810923,1.409864865,0.198285523
Palau,PLW,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,34583158.15,64661000,47738000,50250000,44712000
Palau,PLW,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,75.4,75.5,75.5,75.8,76.6
Palau,PLW,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,53.12112,53.19614,53.659,53.66252,53.69982
Papua New Guinea,PNG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.768411667,3.133029302,3.188788383,3.293463081,3.387537681
Papua New Guinea,PNG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,32167131001,34273057445,36158543357,36924414904,39270864335
Papua New Guinea,PNG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3704.96272,3851.264927,3967.016196,3957.928658,4115.37039
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.578356323,5.489573153,3.534610818,-0.279252285,4.480430622
Papua New Guinea,PNG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,30027878.63,-39113258.48,-179266211.5,306641515.2,335572154.3
Papua New Guinea,PNG,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,39.3,39.3,39.3,39.3,37.1
Papua New Guinea,PNG,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,55.96186,59.33379,59.39568,59.37055,59.77357
Paraguay,PRY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5204.920808,5670.540898,5618.933452,5732.104556,6240.722078
Paraguay,PRY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,76830436045,81617333083,86460026414,91375573735,92641003353
Paraguay,PRY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12436.23468,13024.14989,13604.17472,14181.42515,14186.92718
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.957151735,4.268025833,4.810078856,3.204250341,-0.401855101
Paraguay,PRY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,642600084.4,754600098.7,586620308.2,226982788.9,409374269.8
Paraguay,PRY,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,35,35,35,35,35
Paraguay,PRY,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,58.05094,57.97708,58.036,58.45116,59.05401
Peru,PER,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,3.184439242,3.375061587,3.260488491,3.286602698,3.337265547
Peru,PER,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3.52617E+11,3.71526E+11,3.93259E+11,4.18698E+11,4.35759E+11
Peru,PER,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11481.46456,11933.60033,12442.74646,13001.46125,13275.28157
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.252244772,3.953318715,2.518835442,3.969351341,2.240631769
Peru,PER,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,7336859045,6805247718,7413409959,5872657139,4760357407
Peru,PER,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,37.3,35.6,35.6,36.8,36.8
Peru,PER,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,67.22451,67.5175,67.76048,68.27159,68.69658
Philippines,PHL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,45.50283994,47.49246386,50.40371979,52.66142995,51.79578265
Philippines,PHL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,7.33864E+11,7.98601E+11,8.54095E+11,9.30093E+11,1.00471E+12
Philippines,PHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7122.724736,7614.773193,8001.75648,8566.84956,9102.189237
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.348309715,7.149456753,6.930988325,6.341485571,6.118525661
Philippines,PHL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,5639155962,8279548275,10256442399,9948598824,8671365874
Philippines,PHL,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,42.9,42.9,42.9,42.9,43.1
Philippines,PHL,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,58.23012,59.25872,59.33172,60.87374,62.82943
Russian Federation,RUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,60.93765011,67.05593333,58.34280119,62.66813333,64.73765833
Russian Federation,RUS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3.52624E+12,3.53898E+12,3.8071E+12,4.23184E+12,4.41288E+12
Russian Federation,RUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,24085.32617,24128.08398,25926.44531,28821.26563,30067.74023
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.972719226,0.193690071,1.825790064,2.807245411,2.198075713
Russian Federation,RUS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6852970000,32538900000,28557440000,8784850000,31974770000
Russian Federation,RUS,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,47,47.4,47.5,46.3,46.2
Russian Federation,RUS,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,74.09598,75.25999,76.54336,77.40044,78.16284
Rwanda,RWA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,719.8595555,787.2515218,831.5543398,861.0934122,899.350509
Rwanda,RWA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,20529438025,21979194859,23665375199,26302983314,29308352659
Rwanda,RWA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1763.24919,1842.207772,1934.972955,2098.897726,2283.466203
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.856841998,5.970756204,3.928875586,8.536158375,9.46228643
Rwanda,RWA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,162083821,279747327.6,274025990.7,366192315.5,263172335.2
Rwanda,RWA,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,33,33,33.2,33.2,33.2
Rwanda,RWA,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,67.05448,68.97118,71.07347,75.37431,76.48282
Samoa,WSM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.560873688,2.564929673,2.554377116,2.587279951,2.648826322
Samoa,WSM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1149399964,1253605891,1295383642,1318438300,1401838127
Samoa,WSM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5646.187146,6098.966116,6238.904021,6287.229435,6615.408449
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.850361817,7.983862878,1.4062824,-0.609647103,4.451858917
Samoa,WSM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,26867532.32,2520673.511,9215371.787,16713450.86,-2178815.552
Samoa,WSM,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,18.1,18.5,19.3,19.3,19.3
Samoa,WSM,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,60.21082,60.03645,62.05797,62.06781,62.07404
Sao Tome and Principe,STP,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,22.09064456,22.14886063,21.74113836,20.75085924,21.88474182
Sao Tome and Principe,STP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,629583676.9,668657023,701760389.9,750093793.1,778930288.9
Sao Tome and Principe,STP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3130.325953,3267.607329,3373.264194,3549.160577,3629.701391
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.539692169,5.17682175,4.112968607,4.378139399,2.014319343
Sao Tome and Principe,STP,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,27924059.14,23331087.12,34208489.03,23698321.49,24191799.51
Sao Tome and Principe,STP,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,37.5,37,37,37,37
Sao Tome and Principe,STP,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,43.77009,44.2853,44.67002,44.97215,44.9711
Senegal,SEN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,591.211698,592.6056151,580.6567496,555.4464584,585.9110132
Senegal,SEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,43317631004,46119109742,49402166473,53731067581,57218387891
Senegal,SEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3017.350576,3126.431885,3259.19258,3449.84793,3575.974691
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.367043651,6.356068572,7.407486186,6.209241034,4.613628098
Senegal,SEN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,409166125.8,472409799.8,588292998,847841574.8,1065461344
Senegal,SEN,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,47.3,45.1,45.1,45.1,44.8
Senegal,SEN,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,49.55865,50.27484,54.01704,54.37982,59.275
Serbia,SRB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,108.811425,111.27785,107.75885,100.175075,105.2495583
Serbia,SRB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1.05922E+11,1.11931E+11,1.16624E+11,1.23717E+11,1.36744E+11
Serbia,SRB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14928.35584,15858.01206,16611.01769,17717.92959,19688.93104
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.806059265,3.338586765,2.101163847,4.495121293,4.331734906
Serbia,SRB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2343139736,2355214637,2894615965,4071895068,4268709250
Serbia,SRB,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,36.6,36.7,36.7,36.6,36.6
Serbia,SRB,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,69.96245,73.27635,73.75306,73.92341,75.65345
Sierra Leone,SLE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5.0807475,6.290297415,7.384432222,7.93163175,9.010221144
Sierra Leone,SLE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,11469432795,12299774152,12234317466,12963538065,13889384279
Sierra Leone,SLE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1567.982054,1641.301968,1593.515322,1649.036342,1726.069487
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-20.49107411,6.346727852,3.753803214,3.47290262,5.253746313
Sierra Leone,SLE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,252435829.4,138509469.3,413724476.1,250446053.5,342400000
Sierra Leone,SLE,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,30.7,30.7,30.7,30.7,30.7
Sierra Leone,SLE,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,46.8995,47.21918,47.08868,47.24268,47.45831
Solomon Islands,SLB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.914688977,7.948152938,7.887390369,7.952504861,8.173399298
Solomon Islands,SLB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1508879362,1608656099,1689625838,1777757894,1841309714
Solomon Islands,SLB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2462.833156,2561.138317,2625.13453,2696.641017,2727.894532
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.676146156,5.554731534,3.075348034,2.745995423,1.749514287
Solomon Islands,SLB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,32222728.56,37343622.77,42883975.63,24992541.52,32787092.72
Solomon Islands,SLB,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,32,32,32,32,32
Solomon Islands,SLB,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,54.71827,55.11571,54.87857,55.20356,55.26279
Somalia,SOM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,22254.23568,23061.78431,23097.98732,..,..
Somalia,SOM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,19573396537,21529226221,23162832709,24429852781,25770031355
Somalia,SOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1422.081532,1506.293758,1558.294425,1585.212106,1612.511583
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.946799952,6.424307005,9.500189642,2.994020064,3.626830064
Somalia,SOM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,303000000,330000000,369000000,408000000,447000000
Somalia,SOM,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,..,..,..,..,..
Somalia,SOM,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,20.23995,20.28589,19.9777,20.04146,20.03958
South Africa,ZAF,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,12.75893088,14.70961089,13.32380142,13.23392647,14.44842705
South Africa,ZAF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,7.58901E+11,7.72769E+11,7.90171E+11,8.21764E+11,8.3868E+11
South Africa,ZAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13581.75528,13696.16357,13950.45348,14331.51241,14438.32771
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.321862237,0.664552308,1.157946951,1.556783847,0.259935577
South Africa,ZAF,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1521139945,2215307020,2058579911,5569462350,5116098443
South Africa,ZAF,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,28.8,28.8,28.9,29.1,29.2
South Africa,ZAF,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,66.24035,65.40686,65.32778,66.69548,67.01897
South Sudan,SSD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,3.604166667,46.72916667,113.6475,141.3858333,157.9991667
South Sudan,SSD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,13230895758,..,..,..,..
South Sudan,SSD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1181.931603,..,..,..,..
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-10.79336463,..,..,..,..
